UTIL.LOG.EVENT|EVENT|DATE|TIME|USER|MSG|ID|CMD|URI|RETCD|SUBR|TTY|USERNO|PATH|WHO|SENTENCE|HOST|IP|PLATFORM|START|STOP|ELAPSED|PROCESS|FILE|THREAD|CREATE.DATE|ID
20210201-095631791-55948f7c3b074|BEGIN|20210201|09:56:31.00729|root|BCC|20210201-095631791-55948f7c3b074|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-095631791-55948f7c3b074
20210201-095631791-6cd2760931fb4|EXECUTE|20210201|09:56:31.00731|root|BASIC UTIL.BP U_DATE.ADD|20210201-095631791-6cd2760931fb4|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095631791-6cd2760931fb4
20210201-095631791-8f18e84aa4a14|EXECUTE|20210201|09:56:31.00730|root|FORMAT UTIL.BP U_DATE.ADD|20210201-095631791-8f18e84aa4a14|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095631791-8f18e84aa4a14
20210201-095632792-4909454939094|BEGIN|20210201|09:56:32.00733|root|U_TEST|20210201-095632792-4909454939094|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-095632792-4909454939094
20210201-095659819-02e443367b7a4|BEGIN|20210201|09:56:59.00734|root|BCC|20210201-095659819-02e443367b7a4|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-095659819-02e443367b7a4
20210201-095659819-12a992d2b1d04|EXECUTE|20210201|09:56:59.00735|root|FORMAT UTIL.BP U_DATE.ADD|20210201-095659819-12a992d2b1d04|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095659819-12a992d2b1d04
20210201-095659819-3bdc10f6cd5f4|EXECUTE|20210201|09:56:59.00737|root|CATALOG UTIL.BP U_DATE.ADD|20210201-095659819-3bdc10f6cd5f4|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095659819-3bdc10f6cd5f4
20210201-095659819-cba792e15c244|EXECUTE|20210201|09:56:59.00736|root|BASIC UTIL.BP U_DATE.ADD|20210201-095659819-cba792e15c244|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095659819-cba792e15c244
20210201-095700820-44f20238b3f04|BEGIN|20210201|09:57:00.00738|root|U_TEST|20210201-095700820-44f20238b3f04|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-095700820-44f20238b3f04
20210201-095825905-7adc14d759f54|EXECUTE|20210201|09:58:25.00740|root|FORMAT UTIL.BP U_DATE.ADD|20210201-095825905-7adc14d759f54|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095825905-7adc14d759f54
20210201-095825905-d76831a988c24|BEGIN|20210201|09:58:25.00739|root|BCC|20210201-095825905-d76831a988c24|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-095825905-d76831a988c24
20210201-095826906-686ef182b1bb4|EXECUTE|20210201|09:58:26.00742|root|CATALOG UTIL.BP U_DATE.ADD|20210201-095826906-686ef182b1bb4|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095826906-686ef182b1bb4
20210201-095826906-f0724f4380344|EXECUTE|20210201|09:58:26.00741|root|BASIC UTIL.BP U_DATE.ADD|20210201-095826906-f0724f4380344|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095826906-f0724f4380344
20210201-095827907-9271b3030cf44|BEGIN|20210201|09:58:27.00743|root|U_TEST|20210201-095827907-9271b3030cf44|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-095827907-9271b3030cf44
20210201-095926966-17c986ff581c4|EXECUTE|20210201|09:59:26.00746|root|BASIC UTIL.BP U_DATE.ADD|20210201-095926966-17c986ff581c4|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095926966-17c986ff581c4
20210201-095926966-37bcffd8c9a54|BEGIN|20210201|09:59:26.00744|root|BCC|20210201-095926966-37bcffd8c9a54|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-095926966-37bcffd8c9a54
20210201-095926966-69882c8590164|EXECUTE|20210201|09:59:26.00745|root|FORMAT UTIL.BP U_DATE.ADD|20210201-095926966-69882c8590164|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095926966-69882c8590164
20210201-095926966-f3793001426b4|EXECUTE|20210201|09:59:26.00747|root|CATALOG UTIL.BP U_DATE.ADD|20210201-095926966-f3793001426b4|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-095926966-f3793001426b4
20210201-095928968-a6607b0579d04|BEGIN|20210201|09:59:28.00748|root|U_TEST|20210201-095928968-a6607b0579d04|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-095928968-a6607b0579d04
20210201-100216136-366ba717d9a44|EXECUTE|20210201|10:02:16.00750|root|FORMAT UTIL.BP U_DATE.ADD|20210201-100216136-366ba717d9a44|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100216136-366ba717d9a44
20210201-100216136-d600066d31e94|BEGIN|20210201|10:02:16.00749|root|BCC|20210201-100216136-d600066d31e94|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100216136-d600066d31e94
20210201-100217137-36f7b0c48bd14|EXECUTE|20210201|10:02:17.00751|root|BASIC UTIL.BP U_DATE.ADD|20210201-100217137-36f7b0c48bd14|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100217137-36f7b0c48bd14
20210201-100217137-5011062c84984|EXECUTE|20210201|10:02:17.00752|root|CATALOG UTIL.BP U_DATE.ADD|20210201-100217137-5011062c84984|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100217137-5011062c84984
20210201-100218138-e92ea0b608ef4|BEGIN|20210201|10:02:18.00753|root|U_TEST|20210201-100218138-e92ea0b608ef4|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100218138-e92ea0b608ef4
20210201-100318198-ac49349bf5454|EXECUTE|20210201|10:03:18.00755|root|FORMAT UTIL.BP U_DATE.ADD|20210201-100318198-ac49349bf5454|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100318198-ac49349bf5454
20210201-100318198-bc38810f684f4|BEGIN|20210201|10:03:18.00754|root|BCC|20210201-100318198-bc38810f684f4|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100318198-bc38810f684f4
20210201-100319199-3ca09f4a28f74|EXECUTE|20210201|10:03:19.00757|root|CATALOG UTIL.BP U_DATE.ADD|20210201-100319199-3ca09f4a28f74|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100319199-3ca09f4a28f74
20210201-100319199-ceb68b781e8c4|EXECUTE|20210201|10:03:19.00756|root|BASIC UTIL.BP U_DATE.ADD|20210201-100319199-ceb68b781e8c4|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100319199-ceb68b781e8c4
20210201-100320200-b0831b79590c4|BEGIN|20210201|10:03:20.00758|root|U_TEST|20210201-100320200-b0831b79590c4|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100320200-b0831b79590c4
20210201-100354234-44bfe67d569b4|BEGIN|20210201|10:03:54.00759|root|BCC|20210201-100354234-44bfe67d569b4|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100354234-44bfe67d569b4
20210201-100354234-c2136286b26e4|EXECUTE|20210201|10:03:54.00760|root|FORMAT UTIL.BP U_TEST|20210201-100354234-c2136286b26e4|FORMAT UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100354234-c2136286b26e4
20210201-100354234-ca01960b15034|EXECUTE|20210201|10:03:54.00762|root|CATALOG UTIL.BP U_TEST|20210201-100354234-ca01960b15034|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100354234-ca01960b15034
20210201-100354234-cb512e2361564|EXECUTE|20210201|10:03:54.00761|root|BASIC UTIL.BP U_TEST|20210201-100354234-cb512e2361564|BASIC UTIL.BP U_TEST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100354234-cb512e2361564
20210201-100359239-4b1b200855604|BEGIN|20210201|10:03:59.00763|root|U_TEST|20210201-100359239-4b1b200855604|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100359239-4b1b200855604
20210201-100408248-c90d176a74bd4|BEGIN|20210201|10:04:08.00764|root|U_TEST|20210201-100408248-c90d176a74bd4|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100408248-c90d176a74bd4
20210201-100457297-6903651f54104|EXECUTE|20210201|10:04:57.00768|root|CATALOG UTIL.BP U_TEST|20210201-100457297-6903651f54104|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100457297-6903651f54104
20210201-100457297-8a0842acf56c4|BEGIN|20210201|10:04:57.00765|root|BCC|20210201-100457297-8a0842acf56c4|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100457297-8a0842acf56c4
20210201-100457297-aa3a0240b16f4|EXECUTE|20210201|10:04:57.00766|root|FORMAT UTIL.BP U_TEST|20210201-100457297-aa3a0240b16f4|FORMAT UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100457297-aa3a0240b16f4
20210201-100457297-ab173cb87d864|EXECUTE|20210201|10:04:57.00767|root|BASIC UTIL.BP U_TEST|20210201-100457297-ab173cb87d864|BASIC UTIL.BP U_TEST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100457297-ab173cb87d864
20210201-100459299-f9cf607b33fe4|BEGIN|20210201|10:04:59.00769|root|U_TEST|20210201-100459299-f9cf607b33fe4|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100459299-f9cf607b33fe4
20210201-100715435-24f510a1cbea4|BEGIN|20210201|10:07:15.00770|root|BCC|20210201-100715435-24f510a1cbea4|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100715435-24f510a1cbea4
20210201-100716436-2f4efdf674914|EXECUTE|20210201|10:07:16.00771|root|FORMAT UTIL.BP U_DATE.ADD|20210201-100716436-2f4efdf674914|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100716436-2f4efdf674914
20210201-100716436-36fb39d917304|EXECUTE|20210201|10:07:16.00773|root|CATALOG UTIL.BP U_DATE.ADD|20210201-100716436-36fb39d917304|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100716436-36fb39d917304
20210201-100716436-e1683a7ca3094|EXECUTE|20210201|10:07:16.00772|root|BASIC UTIL.BP U_DATE.ADD|20210201-100716436-e1683a7ca3094|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100716436-e1683a7ca3094
20210201-100718438-5bf49707f7504|BEGIN|20210201|10:07:18.00774|root|U_TEST|20210201-100718438-5bf49707f7504|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100718438-5bf49707f7504
20210201-100821501-791afdb009d34|EXECUTE|20210201|10:08:21.00778|root|CATALOG UTIL.BP U_TEST|20210201-100821501-791afdb009d34|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100821501-791afdb009d34
20210201-100821501-7ecf6ea4d1054|EXECUTE|20210201|10:08:21.00776|root|FORMAT UTIL.BP U_TEST|20210201-100821501-7ecf6ea4d1054|FORMAT UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100821501-7ecf6ea4d1054
20210201-100821501-dce09491595b4|EXECUTE|20210201|10:08:21.00777|root|BASIC UTIL.BP U_TEST|20210201-100821501-dce09491595b4|BASIC UTIL.BP U_TEST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-100821501-dce09491595b4
20210201-100821501-ee155095ea244|BEGIN|20210201|10:08:21.00775|root|BCC|20210201-100821501-ee155095ea244|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-100821501-ee155095ea244
20210201-100826506-b4775bb325e04|BEGIN|20210201|10:08:26.00779|root|U_TEST|20210201-100826506-b4775bb325e04|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-100826506-b4775bb325e04
20210201-101038638-72c2724a1c094|BEGIN|20210201|10:10:38.00780|root|BCC|20210201-101038638-72c2724a1c094|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-101038638-72c2724a1c094
20210201-101038638-8a6177b4d4cc4|EXECUTE|20210201|10:10:38.00783|root|CATALOG UTIL.BP U_TEST|20210201-101038638-8a6177b4d4cc4|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101038638-8a6177b4d4cc4
20210201-101038638-c1e4065cb9d54|EXECUTE|20210201|10:10:38.00781|root|FORMAT UTIL.BP U_TEST|20210201-101038638-c1e4065cb9d54|FORMAT UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101038638-c1e4065cb9d54
20210201-101038638-ddda9c09f2614|EXECUTE|20210201|10:10:38.00782|root|BASIC UTIL.BP U_TEST|20210201-101038638-ddda9c09f2614|BASIC UTIL.BP U_TEST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101038638-ddda9c09f2614
20210201-101040640-18973d5fdf134|BEGIN|20210201|10:10:40.00784|root|U_TEST|20210201-101040640-18973d5fdf134|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-101040640-18973d5fdf134
20210201-101155715-33fb700f0f224|BEGIN|20210201|10:11:55.00785|root|BCC|20210201-101155715-33fb700f0f224|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-101155715-33fb700f0f224
20210201-101155715-6895dea5bc984|EXECUTE|20210201|10:11:55.00787|root|BASIC UTIL.BP U_DATE.ADD|20210201-101155715-6895dea5bc984|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101155715-6895dea5bc984
20210201-101155715-bd335cf5ab214|EXECUTE|20210201|10:11:55.00786|root|FORMAT UTIL.BP U_DATE.ADD|20210201-101155715-bd335cf5ab214|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101155715-bd335cf5ab214
20210201-101155715-ece981e5e8014|EXECUTE|20210201|10:11:55.00788|root|CATALOG UTIL.BP U_DATE.ADD|20210201-101155715-ece981e5e8014|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101155715-ece981e5e8014
20210201-101157717-4bef73c0c9614|BEGIN|20210201|10:11:57.00789|root|U_TEST|20210201-101157717-4bef73c0c9614|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-101157717-4bef73c0c9614
20210201-101232752-10159b5544284|EXECUTE|20210201|10:12:32.00793|root|CATALOG UTIL.BP U_DATE.ADD|20210201-101232752-10159b5544284|CATALOG UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101232752-10159b5544284
20210201-101232752-7866c4f5347b4|EXECUTE|20210201|10:12:32.00792|root|BASIC UTIL.BP U_DATE.ADD|20210201-101232752-7866c4f5347b4|BASIC UTIL.BP U_DATE.ADD||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101232752-7866c4f5347b4
20210201-101232752-84ca20ed2b384|BEGIN|20210201|10:12:32.00790|root|BCC|20210201-101232752-84ca20ed2b384|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-101232752-84ca20ed2b384
20210201-101232752-950987da4ba34|EXECUTE|20210201|10:12:32.00791|root|FORMAT UTIL.BP U_DATE.ADD|20210201-101232752-950987da4ba34|FORMAT UTIL.BP U_DATE.ADD||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_DATE.ADD|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101232752-950987da4ba34
20210201-101236756-4ef79545bc124|EXECUTE|20210201|10:12:36.00795|root|FORMAT UTIL.BP U_TEST|20210201-101236756-4ef79545bc124|FORMAT UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101236756-4ef79545bc124
20210201-101236756-a776bbf15dc04|BEGIN|20210201|10:12:36.00794|root|BCC|20210201-101236756-a776bbf15dc04|BCC|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_START||BCC|20210201|20210201-101236756-a776bbf15dc04
20210201-101236756-acc450b8d7cf4|EXECUTE|20210201|10:12:36.00796|root|BASIC UTIL.BP U_TEST|20210201-101236756-acc450b8d7cf4|BASIC UTIL.BP U_TEST||1|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101236756-acc450b8d7cf4
20210201-101236756-f17f5bf414994|EXECUTE|20210201|10:12:36.00797|root|CATALOG UTIL.BP U_TEST|20210201-101236756-f17f5bf414994|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101236756-f17f5bf414994
20210201-101239759-245bfe3876db4|BEGIN|20210201|10:12:39.00798|root|U_TEST|20210201-101239759-245bfe3876db4|U_TEST|||U_START|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|u_test|mercury.local|192.168.0.100|Mac||||U_START||U_TEST|20210201|20210201-101239759-245bfe3876db4
20210201-101317797-3f211fbec6894|EXECUTE|20210201|10:13:17.00802|root|CATALOG UTIL.BP U_TEST|20210201-101317797-3f211fbec6894|CATALOG UTIL.BP U_TEST||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|BCC UTIL.BP U_TEST|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||BCC|20210201|20210201-101317797-3f211fbec6894
